Type,#mRNA,#Protein,Dense%,[Protein-],<mRNA>,<Protein>,[mRNA+],[Protein+],P(Dense/Dilute),N_mRNA,N_Protein,replicate
a_fit /µM,25,500,0.697,1710.0,0.192,3.85,0.00993,1.22,1408.8944102081218,23.71,342.088,1
a_fit /µM,25,500,0.684,1710.0,0.192,3.85,0.0299,1.25,1371.4839011353697,21.114,337.78,2
a_fit /µM,25,500,0.7,1710.0,0.192,3.85,0.0122,1.2,1423.3477517444182,23.41,344.054,3
a_fit /µM,25,1000,0.849,1720.0,0.192,7.69,0.000679,1.19,1438.4805720465893,24.912,845.356,2
a_fit /µM,25,1000,0.844,1720.0,0.192,7.69,0.00323,1.23,1395.0362044501687,24.582,840.522,3
a_fit /µM,25,1000,0.849,1710.0,0.192,7.69,7.72e-05,1.19,1439.5709698603416,24.99,845.744,1
a_fit /µM,25,2500,0.942,1710.0,0.192,19.2,6.21e-05,1.14,1497.078361317684,24.992,2353.122,1
a_fit /µM,25,2500,0.941,1710.0,0.192,19.2,0.0,1.15,1480.033400827441,25.0,2351.398,2
a_fit /µM,25,2500,0.943,1710.0,0.192,19.2,0.000186,1.12,1516.184726476268,24.976,2355.152,3
a_fit /µM,25,5000,0.972,1700.0,0.192,38.5,0.0,1.09,1562.7400667725549,25.0,4861.59,1
a_fit /µM,25,5000,0.973,1700.0,0.192,38.5,0.0,1.07,1587.7465986794869,25.0,4863.522,3
a_fit /µM,25,5000,0.972,1700.0,0.192,38.5,0.0,1.09,1560.4517016264558,25.0,4861.308,2
a_fit /µM,35,400,0.615,1710.0,0.269,3.08,0.0876,1.2,1423.9312916830236,23.622,243.788,3
a_fit /µM,35,400,0.627,1700.0,0.269,3.08,0.0735,1.18,1445.38399954359,25.45,247.214,2
a_fit /µM,35,400,0.622,1710.0,0.269,3.08,0.0771,1.19,1443.2137939768486,24.98,245.672,1
a_fit /µM,35,450,0.657,1710.0,0.269,3.46,0.0751,1.21,1413.5794373715623,25.244,293.24,3
a_fit /µM,35,450,0.663,1690.0,0.269,3.46,0.0687,1.19,1421.8761054754575,26.07,295.348,2
a_fit /µM,35,450,0.675,1710.0,0.269,3.46,0.0464,1.17,1468.2401926346065,28.972,298.398,1
a_fit /µM,35,500,0.715,1710.0,0.269,3.85,0.0374,1.13,1506.8158595585426,30.144,352.592,3
a_fit /µM,35,500,0.697,1710.0,0.269,3.85,0.0482,1.2,1427.271532904482,28.744,344.412,2
a_fit /µM,35,500,0.712,1700.0,0.269,3.85,0.0419,1.14,1488.0338384589616,29.56,351.422,1
a_fit /µM,35,1000,0.856,1710.0,0.269,7.69,0.00531,1.15,1491.8360230488336,34.312,851.504,3
a_fit /µM,35,1000,0.854,1710.0,0.269,7.69,0.00827,1.15,1485.586906747336,33.928,850.466,2
a_fit /µM,35,1000,0.855,1710.0,0.269,7.69,0.000355,1.15,1483.7326301070698,34.954,850.346,1
a_fit /µM,35,2500,0.943,1710.0,0.269,19.2,0.0,1.12,1528.4533721335597,35.0,2356.204,1
a_fit /µM,35,2500,0.943,1700.0,0.269,19.2,0.00295,1.11,1528.776321220958,34.62,2356.516,3
a_fit /µM,35,2500,0.943,1700.0,0.269,19.2,0.0,1.12,1519.193371218325,35.0,2355.522,2
a_fit /µM,35,5000,0.973,1700.0,0.269,38.5,0.0,1.07,1580.5095396156344,35.0,4863.23,1
a_fit /µM,35,5000,0.973,1700.0,0.269,38.5,0.0,1.08,1580.4761292909031,35.0,4863.036,2
a_fit /µM,35,5000,0.973,1700.0,0.269,38.5,0.0,1.08,1577.069930392413,35.0,4862.834,3
a_fit /µM,50,400,0.564,1710.0,0.385,3.08,0.189,1.23,1392.3820978895844,25.456,240.536,2
a_fit /µM,50,400,0.623,1690.0,0.385,3.08,0.146,1.16,1460.8740757683213,31.04,249.472,3
a_fit /µM,50,400,0.604,1680.0,0.385,3.08,0.163,1.18,1430.19131457529,28.804,247.24,1
a_fit /µM,50,450,0.649,1690.0,0.385,3.46,0.151,1.2,1411.4423068563667,30.416,294.138,2
a_fit /µM,50,450,0.652,1700.0,0.385,3.46,0.143,1.16,1465.4976286987298,31.368,299.056,3
a_fit /µM,50,450,0.671,1700.0,0.385,3.46,0.129,1.14,1495.9774333797752,33.286,302.34,1
a_fit /µM,50,500,0.69,1700.0,0.385,3.85,0.139,1.17,1450.5016449938428,31.98,347.64,2
a_fit /µM,50,500,0.692,1700.0,0.385,3.85,0.129,1.18,1448.5523299820647,33.202,347.268,3
a_fit /µM,50,500,0.694,1700.0,0.385,3.85,0.127,1.17,1453.9916463133584,33.56,347.89,1
a_fit /µM,50,1000,0.858,1700.0,0.385,7.69,0.0396,1.11,1530.5035115993328,44.868,855.806,2
a_fit /µM,50,1000,0.861,1700.0,0.385,7.69,0.03,1.09,1553.879582193162,46.118,858.372,3
a_fit /µM,50,1000,0.857,1700.0,0.385,7.69,0.0391,1.12,1519.2879982743498,44.926,854.834,1
a_fit /µM,50,2500,0.944,1700.0,0.385,19.2,0.00311,1.1,1549.995384295158,49.6,2358.668,1
a_fit /µM,50,2500,0.944,1700.0,0.385,19.2,0.0,1.1,1544.3092297591904,50.0,2357.92,2
a_fit /µM,50,2500,0.944,1700.0,0.385,19.2,0.0,1.1,1545.8190418415738,50.0,2358.362,3
a_fit /µM,50,5000,0.973,1690.0,0.385,38.5,0.00132,1.08,1563.3367073633715,49.832,4861.936,1
a_fit /µM,50,5000,0.973,1700.0,0.385,38.5,0.0,1.07,1581.5291350623468,50.0,4863.226,3
a_fit /µM,50,5000,0.973,1690.0,0.385,38.5,0.0,1.07,1583.1206616988302,50.0,4863.748,2
