t_nuc
0.03183863977329555
0.10835139189864977
0.22203700616769462
0.26121020170028336
0.28104684114019
0.2885480913485581
0.33105517586264377
0.3820636772795466
0.38639773295549257
0.46007667944657443
0.4725787631271879
0.47741290215035836
0.4982497082847141
0.5704284047341224
0.5752625437572929
0.6036006001000167
0.6126021003500584
0.7121186864477412
0.744790798466411
0.8234705784297383
