t_nuc
0.036006001000166696
0.051508584764127355
0.054009001500250044
0.10735122520420069
0.15769294882480414
0.23187197866311052
0.3097182863810635
0.33905650941823634
0.3688948158026338
0.49708284714119017
0.6741123520586765
0.7259543257209535
0.8879813302217036
0.8941490248374729
0.9099849974995833
0.9704950825137523
