t_nuc
0.029171528588098017
0.034005667611268546
0.034005667611268546
0.040673445574262376
0.044007334555759295
0.045007501250208366
0.047007834639106516
0.060510085014169025
0.06434405734289048
0.06484414069011502
0.0658443073845641
0.07251208534755793
0.10585097516252709
0.12902150358393066
0.1295215869311552
0.13385564260710117
0.17719619936656109
0.26404400733455574
0.33022170361726955
0.4405734289048175
