t_nuc
0.03700616769461577
0.040840140023337225
0.04450741790298383
0.06284380730121687
0.08184697449574929
0.08218036339389898
0.08684780796799467
0.08851475245874313
0.09218203033838973
0.09518253042173695
0.09551591931988665
0.10301716952825471
0.10368394732455409
0.1251875312552092
0.1288548091348558
0.14435739289881647
0.15069178196366062
0.16219369894982497
0.17486247707951325
0.33355559259876644
