t_nuc
0.023503917319553258
0.028338056342723787
0.03300550091681947
0.039673278879813305
0.03983997332888815
0.04417402900483414
0.04967494582430405
0.053675612602100346
0.06634439073178863
0.09284880813468911
0.09768294715785965
0.10885147524587431
0.11601933655609269
0.12618769794965828
0.13152192032005333
0.13918986497749625
0.1455242540423404
0.16169361560260043
0.23320553425570928
0.2933822303717286
