t_nuc
0.034339056509418237
0.044007334555759295
0.049174862477079515
0.06117686281046841
0.07034505750958493
0.07384564094015669
0.08601433572262043
0.09768294715785965
0.10201700283380563
0.1568594765794299
0.18869811635272546
0.19736622770461743
0.20053342223703952
0.25987664610768463
0.27537922987164526
0.3115519253208868
0.3223870645107518
0.38189698283047174
0.5362560426737789
0.6899483247207868
