t_nuc
0.021503583930655108
0.03417236206034339
0.035172528754792466
0.036339389898316386
0.051175195865977664
0.052675445907651275
0.052842140356726124
0.052842140356726124
0.054175695949324885
0.06534422403733955
0.08034672445407567
0.08984830805134189
0.11551925320886815
0.12085347557926321
0.13552258709784964
0.18153025504250708
0.2107017836306051
0.23987331221870312
0.28904817469578264
0.329721620270045
