t_nuc
0.020003333888981498
0.022337056176029338
0.027004500750125022
0.03617269544924154
0.03900650108351392
0.041173528921486915
0.044007334555759295
0.046341056842807135
0.0476746124354059
0.048008001333555594
0.049008168028004666
0.049174862477079515
0.050508418069678276
0.061343557259543255
0.06501083513918986
0.08084680780130021
0.09851641940323387
0.11835305884314053
0.16236039339889982
0.2805467577929655
