t_nuc
0.03450575095849308
0.041506917819636606
0.04250708451408568
0.04450741790298383
0.04967494582430405
0.052508751458576426
0.059509918319719954
0.06684447407901317
0.08301383563927321
0.09151525254209035
0.09168194699116519
0.09168194699116519
0.09784964160693449
0.09851641940323387
0.10735122520420069
0.11335222537089515
0.13002167027837971
0.16386064344057344
0.26171028504750793
0.28871478579763293
