t_nuc
0.024170695115852642
0.03450575095849308
0.040006667777962995
0.04250708451408568
0.044674112352058676
0.053842307051175195
0.054675779296549425
0.057509584930821804
0.060843473912318716
0.06784464077346224
0.07117852975495916
0.09034839139856643
0.10935155859309885
0.12218703117186197
0.13768961493582263
0.1546924487414569
0.17219536589431572
0.17302883813968994
0.20070011668611434
0.2798799799966661
