t_nuc
0.055342557092848806
0.056676112685447574
0.06317719619936656
0.07501250208368061
0.09001500250041673
0.13668944824137355
0.13918986497749625
0.1531921986997833
0.1550258376396066
0.20570095015835974
0.22320386731121852
0.25387564594099016
0.3260543423903984
0.4297382897149525
0.4629104850808468
0.47741290215035836
0.47791298549758293
0.5694282380396732
0.8708118019669945
