t_nuc
0.019003167194532423
0.03133855642607101
0.03133855642607101
0.038839806634439075
0.04100683447241207
0.054675779296549425
0.056509418236372726
0.08118019669944991
0.09951658609768295
0.11251875312552091
0.11785297549591599
0.1386897816302717
0.14069011501916986
0.18386397732955492
0.20803467244540758
0.2212035339223204
0.3017169528254709
0.3177196199366561
0.4725787631271879
0.5712618769794966
