t_nuc
0.028504750791798632
0.03817302883813969
0.059009834972495415
0.07951325220870145
0.08568094682447075
0.09568261376896149
0.10885147524587431
0.12202033672278713
0.14819136522753792
0.16936156026004334
0.1700283380563427
0.17952992165360893
0.21670278379729954
0.22037006167694614
0.2902150358393065
0.34489081513585595
0.34672445407567926
0.4872478746457743
0.5870978496416069
