Type,#mRNA,#Protein,Dense%,[Protein-],<mRNA>,<Protein>,[mRNA+],[Protein+],P(Dense/Dilute),N_mRNA,N_Protein,replicate
a_fit /µM,25,5000,0.97,1680.0,0.192,38.5,0.0164,1.16,1450.2370704892082,22.92086330935252,4853.021582733813,3
a_fit /µM,25,5000,0.971,1660.0,0.192,38.5,0.0111,1.15,1441.940495005637,23.58992805755396,4853.741007194245,2
a_fit /µM,25,5000,0.971,1690.0,0.192,38.5,0.0161,1.14,1477.2647806621335,22.95250659630607,4854.511873350923,1
a_fit /µM,35,400,0.443,1760.0,0.269,3.08,0.21,1.65,1067.2913657345282,7.672,185.168,1
a_fit /µM,35,400,0.443,1760.0,0.269,3.08,0.203,1.66,1059.6931220179424,8.582,184.21,2
a_fit /µM,35,400,0.449,1760.0,0.269,3.08,0.202,1.64,1070.27565586359,8.748,186.724,3
a_fit /µM,35,450,0.515,1750.0,0.269,3.46,0.191,1.62,1082.076841160439,10.126,239.466,1
a_fit /µM,35,450,0.523,1750.0,0.269,3.46,0.19,1.59,1100.1232694068462,10.36,243.176,2
a_fit /µM,35,450,0.522,1740.0,0.269,3.46,0.196,1.59,1092.6570988092155,9.586,243.65,3
a_fit /µM,35,500,0.588,1740.0,0.269,3.85,0.181,1.52,1149.0682348914804,11.552,302.836,1
a_fit /µM,35,500,0.585,1740.0,0.269,3.85,0.176,1.53,1135.6505272368208,12.182,300.786,2
a_fit /µM,35,500,0.583,1740.0,0.269,3.85,0.178,1.54,1128.5855612444352,11.934,300.128,3
a_fit /µM,35,1000,0.818,1720.0,0.269,7.69,0.124,1.33,1293.9262590446854,18.956,827.688,1
a_fit /µM,35,1000,0.819,1710.0,0.269,7.69,0.114,1.33,1283.1063159431335,20.206,827.032,3
a_fit /µM,35,1000,0.823,1710.0,0.269,7.69,0.104,1.31,1310.5470617262256,21.466,830.424,2
a_fit /µM,35,2500,0.936,1700.0,0.269,19.2,0.0478,1.21,1408.3953327110928,28.846,2344.824,3
a_fit /µM,35,2500,0.937,1700.0,0.269,19.2,0.0464,1.19,1421.66103410833,29.03,2346.284,2
a_fit /µM,35,2500,0.936,1700.0,0.269,19.2,0.0577,1.21,1403.3150062267516,27.576,2344.328,1
a_fit /µM,35,5000,0.97,1690.0,0.269,38.5,0.031,1.15,1469.235782584938,31.056,4853.492,2
a_fit /µM,35,5000,0.97,1620.0,0.269,38.5,0.0272,1.15,1409.490042923571,31.544,4853.626,3
a_fit /µM,35,5000,0.97,1690.0,0.269,38.5,0.031,1.15,1469.235782584938,31.056,4853.492,1
a_fit /µM,50,400,0.417,1750.0,0.385,3.08,0.308,1.71,1023.6898039273344,9.956,177.814,1
a_fit /µM,50,400,0.435,1750.0,0.385,3.08,0.305,1.65,1061.125851563252,10.414,185.54,3
a_fit /µM,50,400,0.43,1750.0,0.385,3.08,0.308,1.67,1050.842908683908,9.942,183.572,2
a_fit /µM,50,450,0.511,1750.0,0.385,3.46,0.294,1.59,1101.5797916800836,11.786,243.766,1
a_fit /µM,50,450,0.514,1740.0,0.385,3.46,0.291,1.58,1100.2598379813458,12.256,244.968,3
a_fit /µM,50,450,0.511,1750.0,0.385,3.46,0.289,1.6,1094.06661077333,12.512,242.744,2
a_fit /µM,50,500,0.579,1730.0,0.385,3.85,0.276,1.51,1150.99325146397,14.188,304.482,1
a_fit /µM,50,500,0.573,1740.0,0.385,3.85,0.283,1.52,1138.4689284913047,13.3,302.046,3
a_fit /µM,50,500,0.577,1730.0,0.385,3.85,0.274,1.52,1142.0995506652014,14.456,302.954,2
a_fit /µM,50,1000,0.81,1720.0,0.385,7.69,0.204,1.33,1288.0469327130522,23.512,827.254,1
a_fit /µM,50,1000,0.808,1710.0,0.385,7.69,0.209,1.35,1269.6315813261697,22.908,825.232,2
a_fit /µM,50,1000,0.808,1720.0,0.385,7.69,0.216,1.34,1280.260817790112,21.984,826.288,3
a_fit /µM,50,2500,0.934,1700.0,0.385,19.2,0.0989,1.22,1394.8103477791078,37.282,2343.354,2
a_fit /µM,50,2500,0.934,1690.0,0.385,19.2,0.106,1.21,1398.8573345280702,36.396,2344.48,3
a_fit /µM,50,2500,0.932,1690.0,0.385,19.2,0.12,1.23,1376.1197944957137,34.614,2341.594,1
a_fit /µM,50,5000,0.97,1660.0,0.385,38.5,0.0446,1.15,1445.4054707938628,44.32914572864322,4854.44472361809,3
a_fit /µM,50,5000,0.97,1670.0,0.385,38.5,0.0407,1.15,1461.3799180035946,44.829736211031175,4854.446043165468,2
a_fit /µM,50,5000,0.969,1670.0,0.385,38.5,0.0551,1.16,1440.780623387661,42.992084432717675,4852.79419525066,1
